id,marital8,gender,age,race,children,arrestsdli8,incarceration,income8,smoking8,drinking8,drug_marijuana,sexdrugsdli8,sexstrng8,ratelife8
3102,married,male,27,black,-1,a_no,6,132,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
1691,cohabiting,female,25,nonblhis,4,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
520,nevermarried,male,27,hispanic,-1,a_no,0,158,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
1326,married,male,25,nonblhis,2,a_no,0,327,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
293,married,female,25,hispanic,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1290,married,female,27,nonblhis,-1,a_no,0,550,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3518,cohabiting,male,26,nonblhis,-1,a_no,0,287,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
3237,married,female,27,nonblhis,-1,a_no,0,347,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3545,married,male,24,nonblhis,1,a_no,2,497,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
7930,nevermarried,male,25,black,-1,a_no,0,48,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,excellent
2702,married,male,25,nonblhis,1,a_no,0,202,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
8184,nevermarried,female,28,hispanic,-1,a_no,0,270,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
1769,cohabiting,female,27,black,1,a_no,0,473,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7573,nevermarried,male,24,hispanic,-1,a_no,0,254,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
7237,nevermarried,female,27,hispanic,-1,a_no,0,417,smk_no,drnk_yes,dm_no,s_no,ss_no,poor
976,married,male,27,nonblhis,2,a_no,0,382,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8166,cohabiting,male,24,black,-1,a_no,0,216,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
5963,married,male,26,black,1,a_no,6,214,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
763,married,male,28,nonblhis,1,a_no,0,237,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7887,nevermarried,female,27,black,1,a_no,0,70,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
8723,married,female,28,hispanic,3,a_no,0,111,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7129,nevermarried,male,24,hispanic,-1,a_no,0,23,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
2003,married,male,25,nonblhis,1,a_no,0,392,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5611,nevermarried,male,27,black,0,a_yes,4,74,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
5879,nevermarried,female,26,nonblhis,-1,a_no,0,338,smk_no,drnk_yes,dm_no,s_no,ss_no,good
2013,nevermarried,male,24,nonblhis,1,a_yes,3,154,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
1662,nevermarried,male,27,nonblhis,-1,a_no,0,486,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,excellent
3403,married,female,26,nonblhis,3,a_no,0,154,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5614,nevermarried,male,26,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2225,nevermarried,male,25,nonblhis,-1,a_no,0,709,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4317,nevermarried,male,26,hispanic,-1,a_no,0,84,smk_yes,drnk_yes,dm_no,s_no,ss_yes,fair
1243,nevermarried,female,24,nonblhis,-1,a_no,0,549,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5778,nevermarried,female,24,nonblhis,1,a_no,0,205,smk_yes,drnk_yes,dm_no,s_no,ss_no,poor
6313,married,female,27,nonblhis,2,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
7761,married,male,26,black,1,a_no,0,300,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
199,nevermarried,male,26,nonblhis,-1,a_no,0,106,smk_no,drnk_yes,dm_yes,s_no,ss_yes,fair
1542,nevermarried,female,25,hispanic,-1,a_no,0,552,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6830,cohabiting,male,26,hispanic,1,a_no,2,257,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6652,nevermarried,female,24,black,-1,a_no,0,15,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,poor
4030,married,male,27,nonblhis,3,a_no,0,72,smk_yes,drnk_no,dm_no,s_no,ss_no,fair
2876,nevermarried,male,28,nonblhis,-1,a_no,0,31,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
6293,cohabiting,male,27,nonblhis,2,a_yes,1,178,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2075,nevermarried,female,26,nonblhis,-1,a_no,0,163,smk_yes,drnk_yes,dm_yes,s_vskip,ss_vskip,verygood
7896,cohabiting,female,25,black,4,a_no,0,71,smk_no,drnk_no,dm_no,s_no,ss_no,fair
6149,cohabiting,male,25,black,0,a_yes,3,196,smk_no,drnk_yes,dm_yes,s_no,ss_no,poor
4886,cohabiting,male,24,nonblhis,-1,a_no,1,256,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
542,nevermarried,female,24,black,-1,a_no,0,379,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6465,married,female,25,nonblhis,2,a_no,0,591,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
4642,married,male,24,nonblhis,-1,a_no,0,360,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7483,cohabiting,male,26,hispanic,1,a_yes,1,245,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
230,nevermarried,male,24,hispanic,-1,a_no,0,561,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
1463,nevermarried,male,28,nonblhis,-1,a_no,0,296,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4906,married,male,25,nonblhis,-1,a_no,0,828,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
5463,married,female,25,nonblhis,3,a_no,0,-3,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
4528,divorced,male,27,nonblhis,-1,a_no,0,945,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
4687,married,female,24,nonblhis,1,a_no,0,401,smk_no,drnk_yes,dm_no,s_no,ss_no,good
1153,cohabiting,female,25,hispanic,-1,a_no,0,272,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
8824,nevermarried,male,28,nonblhis,-1,a_no,0,154,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
8370,married,female,25,black,4,a_no,0,104,smk_yes,drnk_yes,dm_no,s_yes,ss_no,good
5159,nevermarried,male,27,nonblhis,-1,a_no,0,234,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
7022,nevermarried,male,26,black,-1,a_no,0,154,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1556,nevermarried,male,25,black,-1,a_no,0,18,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
488,married,female,26,nonblhis,1,a_no,0,348,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
8629,married,female,26,black,1,a_no,0,372,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
4184,cohabiting,male,25,hispanic,2,a_no,0,189,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
4137,married,female,25,nonblhis,-1,a_no,0,144,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8452,nevermarried,male,28,black,0,a_no,0,963,smk_yes,drnk_yes,dm_no,s_no,ss_yes,verygood
5654,nevermarried,male,25,nonblhis,-1,a_no,0,519,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
2964,married,male,28,nonblhis,3,a_no,0,158,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
3031,nevermarried,female,26,nonblhis,-1,a_no,0,1259,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
4893,divorced,female,28,nonblhis,1,a_no,1,15,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7816,cohabiting,female,28,black,5,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
1227,nevermarried,female,25,mixed,-1,a_no,0,239,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
604,married,female,27,hispanic,3,a_no,0,424,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,excellent
6928,nevermarried,male,27,black,0,a_no,0,339,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5515,married,male,26,nonblhis,2,a_no,1,185,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
2807,nevermarried,male,24,nonblhis,-1,a_no,0,348,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,good
4195,married,female,27,hispanic,2,a_no,0,62,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
6438,cohabiting,male,27,nonblhis,-1,a_no,0,493,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5861,married,male,26,nonblhis,-1,a_no,0,900,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1715,divorced,male,27,nonblhis,0,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
5255,married,male,24,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,good
7201,married,male,27,hispanic,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3836,married,male,28,black,1,a_no,0,609,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6815,cohabiting,female,27,black,2,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
703,cohabiting,female,28,black,1,a_no,0,419,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
8391,nevermarried,female,26,black,-1,a_no,0,238,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8402,cohabiting,female,28,black,2,a_no,0,292,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7652,married,female,28,hispanic,1,a_no,2,558,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
998,nevermarried,male,26,black,-1,a_no,0,584,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,good
5764,nevermarried,female,25,black,-1,a_no,0,50,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
3154,nevermarried,male,28,nonblhis,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
6914,married,female,28,hispanic,-1,a_no,0,252,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
8765,married,female,24,black,1,a_no,0,185,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
6376,cohabiting,female,28,nonblhis,-1,a_no,0,-3,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
4457,nevermarried,male,25,hispanic,-1,a_no,0,634,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
5177,cohabiting,female,27,hispanic,-1,a_no,0,126,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
8451,nevermarried,female,26,black,-1,a_no,0,691,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1745,married,female,24,nonblhis,-1,a_no,2,830,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
4970,married,male,28,nonblhis,1,a_no,0,253,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3464,married,male,26,nonblhis,-1,a_no,0,290,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6607,nevermarried,male,25,hispanic,-1,a_no,0,294,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
349,cohabiting,male,24,hispanic,0,a_no,2,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
6469,married,female,25,hispanic,2,a_no,0,200,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
3476,nevermarried,male,24,nonblhis,-1,a_no,0,-3,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,verygood
3842,nevermarried,female,25,black,-1,a_no,0,148,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
824,cohabiting,female,28,hispanic,-1,a_no,0,416,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3563,married,male,25,nonblhis,-1,a_no,0,79,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3181,married,male,26,nonblhis,-1,a_no,0,324,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7968,nevermarried,male,24,hispanic,-1,a_no,0,57,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
296,married,female,27,hispanic,-1,a_no,0,627,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
5504,nevermarried,female,24,nonblhis,1,a_no,0,262,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
598,married,male,27,hispanic,-1,a_no,0,257,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5820,nevermarried,female,24,black,-1,a_no,0,0,smk_no,drnk_no,dm_no,s_no,ss_no,fair
8680,nevermarried,female,26,black,2,a_no,0,15,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
6942,married,male,28,hispanic,-1,a_no,0,763,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7026,nevermarried,female,26,black,-1,a_no,0,632,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
728,cohabiting,female,25,black,2,a_no,0,275,smk_no,drnk_no,dm_no,s_no,ss_no,fair
614,nevermarried,female,28,hispanic,-1,a_no,0,851,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
3419,nevermarried,male,24,nonblhis,-1,a_no,0,641,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2391,cohabiting,female,25,black,2,a_no,0,195,smk_no,drnk_no,dm_no,s_no,ss_no,fair
7444,married,female,25,hispanic,1,a_no,0,358,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
8564,married,female,26,hispanic,1,a_no,0,8,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
2566,nevermarried,male,24,nonblhis,-1,a_no,0,49,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6927,married,male,25,hispanic,2,a_no,0,278,smk_no,drnk_no,dm_no,s_no,ss_no,fair
2043,nevermarried,male,24,nonblhis,-1,a_no,0,1937,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3201,nevermarried,male,26,nonblhis,-1,a_no,0,348,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
3556,cohabiting,male,25,nonblhis,-1,a_no,0,430,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
1770,nevermarried,male,27,hispanic,-1,a_no,0,483,smk_no,drnk_yes,dm_no,s_no,ss_no,good
6123,married,male,24,nonblhis,1,a_no,0,154,smk_no,drnk_no,dm_no,s_no,ss_no,fair
8685,nevermarried,female,24,black,-1,a_no,0,816,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
8394,nevermarried,female,24,black,-1,a_no,0,672,smk_no,drnk_yes,dm_no,s_no,ss_no,good
2768,nevermarried,female,26,nonblhis,-1,a_no,0,76,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
3042,married,male,28,nonblhis,1,a_no,0,119,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2253,nevermarried,male,26,nonblhis,-1,a_no,0,479,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
8426,cohabiting,male,26,black,-1,a_no,0,411,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
836,married,male,28,nonblhis,2,a_no,0,572,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1412,cohabiting,female,26,nonblhis,-1,a_no,0,809,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
7927,nevermarried,female,24,black,1,a_no,0,298,smk_yes,drnk_yes,dm_yes,s_no,ss_no,poor
4012,nevermarried,female,26,nonblhis,1,a_no,0,210,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
371,married,female,26,hispanic,4,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6941,nevermarried,male,24,hispanic,1,a_yes,0,205,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
5837,cohabiting,male,25,nonblhis,1,a_yes,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
6088,married,male,24,mixed,1,a_no,0,0,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4013,nevermarried,male,24,nonblhis,-1,a_no,0,74,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
2789,married,male,26,nonblhis,-1,a_no,0,166,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6332,married,male,27,nonblhis,-1,a_no,0,133,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8114,cohabiting,female,24,hispanic,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7656,married,male,27,black,2,a_no,0,191,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
1671,nevermarried,female,26,nonblhis,-1,a_no,0,1099,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
5931,nevermarried,male,25,black,-1,a_no,0,306,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,good
4920,married,male,24,nonblhis,1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
2985,cohabiting,female,26,nonblhis,-1,a_no,0,112,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3007,married,female,25,nonblhis,-1,a_no,0,441,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8445,nevermarried,male,27,black,1,a_no,0,533,smk_no,drnk_yes,dm_no,s_no,ss_no,good
3685,married,male,27,hispanic,2,a_no,0,476,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1961,nevermarried,male,24,hispanic,-1,a_no,2,140,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,verygood
6290,cohabiting,female,27,nonblhis,0,a_no,1,-3,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
3497,nevermarried,female,24,nonblhis,-1,a_no,0,167,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
5622,nevermarried,female,24,black,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,verygood
8697,cohabiting,female,26,black,-1,a_no,0,-3,smk_refuse,drnk_refuse,dm_no,s_vskip,ss_vskip,good
7192,divorced,female,28,hispanic,1,a_no,1,-3,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2914,nevermarried,female,27,nonblhis,-1,a_no,0,180,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
3010,cohabiting,female,26,nonblhis,-1,a_no,0,278,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
363,cohabiting,female,25,hispanic,1,a_no,0,947,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7493,nevermarried,female,27,hispanic,2,a_no,0,129,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
1131,nevermarried,male,25,nonblhis,-1,a_no,0,173,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1948,married,male,25,nonblhis,1,a_no,1,0,smk_yes,drnk_no,dm_no,s_vskip,ss_vskip,poor
3187,nevermarried,male,25,nonblhis,-1,a_no,0,131,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
5287,married,male,26,nonblhis,3,a_no,0,404,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
1545,nevermarried,male,26,nonblhis,-1,a_no,0,69,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,fair
3947,cohabiting,male,24,nonblhis,-1,a_no,0,290,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
6689,nevermarried,female,25,hispanic,-1,a_no,2,1260,smk_no,drnk_yes,dm_no,s_no,ss_no,good
2143,married,female,24,nonblhis,1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
3950,cohabiting,male,28,nonblhis,-1,a_no,1,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
5766,nevermarried,male,24,black,-1,a_no,0,519,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
4101,nevermarried,male,24,nonblhis,-1,a_no,0,63,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
832,cohabiting,female,25,nonblhis,-1,a_no,0,447,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
6381,nevermarried,male,27,nonblhis,-1,a_no,0,404,smk_no,drnk_yes,dm_yes,s_no,ss_no,excellent
5202,married,female,27,hispanic,-1,a_no,0,540,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
6201,married,female,27,nonblhis,1,a_no,0,569,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
6345,married,female,26,nonblhis,-1,a_no,0,230,smk_yes,drnk_yes,dm_yes,s_no,ss_no,verygood
7315,nevermarried,male,27,black,-1,a_no,0,134,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
8282,divorced,male,28,black,-1,a_no,0,-3,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
7302,nevermarried,female,24,black,-1,a_no,0,1937,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
4260,nevermarried,female,28,nonblhis,-1,a_no,1,196,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
2283,cohabiting,female,26,black,1,a_no,0,-3,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
7008,cohabiting,male,26,hispanic,1,a_no,0,-3,smk_no,drnk_no,dm_no,s_vskip,ss_vskip,excellent
6362,nevermarried,male,27,nonblhis,-1,a_no,0,287,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
8406,nevermarried,female,27,black,2,a_no,0,161,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
2316,nevermarried,male,26,black,-1,a_no,0,-3,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
1248,nevermarried,female,24,nonblhis,-1,a_no,0,775,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,poor
4775,married,female,25,hispanic,1,a_no,0,230,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
8214,married,male,27,hispanic,-1,a_no,0,420,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
556,married,female,26,nonblhis,2,a_no,0,333,smk_no,drnk_yes,dm_no,s_no,ss_no,fair
1369,married,female,27,nonblhis,-1,a_no,0,695,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
148,nevermarried,female,26,black,1,a_no,0,35,smk_yes,drnk_no,dm_no,s_no,ss_no,fair
409,cohabiting,female,28,black,-1,a_no,0,253,smk_yes,drnk_yes,dm_yes,s_no,ss_no,fair
1718,married,female,27,hispanic,1,a_no,0,1137,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
3089,married,male,28,nonblhis,1,a_no,0,509,smk_no,drnk_no,dm_no,s_no,ss_no,fair
5496,married,female,27,nonblhis,3,a_no,0,192,smk_no,drnk_yes,dm_yes,s_no,ss_no,good
5509,married,male,28,nonblhis,1,a_no,0,514,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8900,divorced,male,27,hispanic,-1,a_no,0,-3,smk_yes,drnk_yes,dm_no,s_no,ss_yes,fair
4226,nevermarried,male,27,black,0,a_no,0,111,smk_yes,drnk_yes,dm_yes,s_no,ss_no,good
2761,nevermarried,male,26,nonblhis,-1,a_no,0,277,smk_no,drnk_yes,dm_yes,s_no,ss_yes,verygood
4126,divorced,male,26,hispanic,-1,a_yes,0,139,smk_yes,drnk_yes,dm_no,s_no,ss_yes,excellent
8527,cohabiting,male,25,hispanic,0,a_no,0,8,smk_no,drnk_no,dm_no,s_no,ss_yes,excellent
1550,cohabiting,female,26,nonblhis,-1,a_no,0,602,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8539,nevermarried,male,24,hispanic,-1,a_no,0,121,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
8424,married,female,27,black,3,a_no,0,48,smk_no,drnk_no,dm_no,s_no,ss_no,good
4780,married,male,28,hispanic,-1,a_no,0,114,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
4810,nevermarried,male,26,nonblhis,-1,a_no,1,411,smk_yes,drnk_yes,dm_no,s_no,ss_no,fair
6954,nevermarried,male,26,black,-1,a_no,0,282,smk_yes,drnk_dontknow,dm_no,s_no,ss_yes,verygood
7824,nevermarried,female,27,black,3,a_yes,0,54,smk_no,drnk_yes,dm_no,s_no,ss_no,good
5237,cohabiting,female,27,nonblhis,-1,a_no,0,230,smk_no,drnk_no,dm_no,s_no,ss_no,fair
6478,married,male,28,nonblhis,3,a_no,0,703,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
6015,nevermarried,male,25,black,0,a_no,2,15,smk_yes,drnk_no,dm_no,s_no,ss_no,excellent
3957,married,male,27,black,4,a_no,0,311,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
4927,nevermarried,male,25,nonblhis,-1,a_no,0,1159,smk_yes,drnk_yes,dm_yes,s_no,ss_no,excellent
4646,nevermarried,male,25,nonblhis,-1,a_no,0,175,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
3752,married,female,27,nonblhis,4,a_no,0,102,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,verygood
7019,married,male,26,hispanic,2,a_no,0,262,smk_yes,drnk_yes,dm_no,s_no,ss_no,good
1082,nevermarried,female,26,nonblhis,-1,a_no,0,211,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,verygood
1268,nevermarried,female,28,nonblhis,-1,a_no,0,215,smk_yes,drnk_yes,dm_yes,s_no,ss_yes,verygood
5,nevermarried,male,26,hispanic,-1,a_no,0,808,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
4940,married,male,26,nonblhis,1,a_no,0,312,smk_yes,drnk_yes,dm_no,s_no,ss_no,excellent
7254,nevermarried,male,28,hispanic,0,a_no,0,1066,smk_yes,drnk_yes,dm_no,s_no,ss_no,verygood
1392,divorced,female,28,hispanic,2,a_no,0,207,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
7072,cohabiting,female,26,hispanic,1,a_no,0,142,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
1895,cohabiting,male,25,nonblhis,1,a_no,0,276,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
8317,nevermarried,male,24,black,-1,a_no,0,371,smk_no,drnk_yes,dm_yes,s_no,ss_no,fair
8149,cohabiting,male,27,black,2,a_no,0,357,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1316,nevermarried,female,25,nonblhis,-1,a_no,0,297,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
3548,married,female,28,nonblhis,-1,a_no,0,355,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
2762,married,male,27,nonblhis,-1,a_no,0,491,smk_no,drnk_no,dm_no,s_no,ss_no,verygood
5753,married,female,24,nonblhis,3,a_no,0,121,smk_yes,drnk_no,dm_no,s_no,ss_no,verygood
2943,cohabiting,female,24,nonblhis,-1,a_no,0,72,smk_no,drnk_yes,dm_no,s_no,ss_no,excellent
4959,cohabiting,female,24,nonblhis,-1,a_no,2,126,smk_yes,drnk_yes,dm_no,s_vskip,ss_vskip,fair
4174,nevermarried,female,27,black,2,a_no,0,45,smk_no,drnk_no,dm_yes,s_vskip,ss_vskip,good
8754,divorced,male,28,nonblhis,1,a_no,0,515,smk_no,drnk_yes,dm_no,s_no,ss_no,verygood
1296,nevermarried,female,25,black,-1,a_no,0,254,smk_no,drnk_yes,dm_no,s_vskip,ss_vskip,good
239,nevermarried,male,28,nonblhis,-1,a_no,0,72,smk_no,drnk_no,dm_no,s_no,ss_no,excellent
